R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YPR140W	TAZ1	0.0040404	0.0698413	-407624	1243110	1924770	65968.4	73907.4	4	8	wilcoxon	E
YLR134W	PDC5	0.0040404	0.0698413	-403633	1046560	1622580	65824.7	70867	4	8	wilcoxon	E
YDL240W	LRG1	0.0727273	0.332255	-402376	1360760	1951720	79532	117788	4	8	wilcoxon	E
YBR145W	ADH5	0.0282828	0.213889	-399941	1401470	1917270	124604	124530	4	8	wilcoxon	E
YGR157W	CHO2	0.0484848	0.273413	-397963	13169	475637	9422.46	119442	4	8	wilcoxon	E
YDL222C	FMP45	0.0040404	0.0698413	-397059	1067620	1630500	104843	35106.1	4	8	wilcoxon	E
YBR083W	TEC1	0.109091	0.401739	-396287	1153940	1738890	139929	134698	4	8	wilcoxon	E
YBR144C	YBR144C	0.0161616	0.159544	-395532	1383280	1907260	115230	63080.7	4	8	wilcoxon	E
YLR381W	CTF3	0.0161616	0.159544	-395065	1095620	1675190	60600.7	98557.9	4	8	wilcoxon	E
YPL004C	LSP1	0.0484848	0.273413	-392112	1203820	1793460	34979.3	119339	4	8	wilcoxon	E
YNR002C	ATO2	0.0727273	0.332255	-391803	1008600	1581770	133728	75197	4	8	wilcoxon	E
YHL047C	ARN2	0.0161616	0.159544	-390679	1280570	1769250	143147	106130	4	8	wilcoxon	E
YDL025C	RTK1	0.0484848	0.273413	-390506	1311990	1944010	39733	103816	4	8	wilcoxon	E
YBR208C	DUR1	0.0282828	0.213889	-390440	1265950	1949030	104630	85182.4	4	8	wilcoxon	E
YBR187W	GDT1	0.0727273	0.332255	-390419	1035890	1571750	119968	127816	4	8	wilcoxon	E
YPL183W-A	RTC6	0.0040404	0.0698413	-389497	302036	774989	22350.8	42164.8	4	8	wilcoxon	E
YJL116C	NCA3	0.0282828	0.213889	-388093	1270690	1875750	103034	35347.3	4	8	wilcoxon	E
YML072C	TCB3	0.0040404	0.0698413	-387984	1250060	1743950	102904	66712.8	4	8	wilcoxon	E
