R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YNL077W	APJ1	0.0040404	0.0182227	-26.0076	27.5314	96.9889	1.22317	2.58816	4	8	wilcoxon	E
YNL106C	INP52	0.460606	0.582985	-25.9742	5.58764	59.1205	24.3277	9.04846	4	8	wilcoxon	E
YKL197C	PEX1	0.0040404	0.0182227	-25.9685	25.1478	95.4725	3.86476	2.83429	4	8	wilcoxon	E
YLR144C	ACF2	0.443898	0.582985	-25.7082	10.4528	70.0118	10.6943	13.9311	4	8	wilcoxon	E
YDL020C	RPN4	0.0040404	0.0182227	-25.6831	4.48671	53.7297	1.01709	3.99615	4	8	wilcoxon	E
YLR374C	YLR374C	0.0040404	0.0182227	-25.67	36.4008	108.808	4.16041	2.2077	4	8	wilcoxon	E
YHR012W	VPS29	0.0161616	0.0481664	-25.5445	21.4787	86.2956	5.24845	6.5848	4	8	wilcoxon	E
YLR095C	IOC2	0.0040404	0.0182227	-25.4755	35.2191	108.092	2.63897	2.11291	4	8	wilcoxon	E
YMR186W	HSC82	0.0040404	0.0182227	-25.221	30.9046	99.85	5.80822	3.16447	4	8	wilcoxon	E
YER016W	BIM1	0.460606	0.582985	-25.1969	27.9919	105.866	16.3031	5.96602	4	8	wilcoxon	E
YOL004W	SIN3	0.0161616	0.0481664	-25.1952	5.65343	56.4587	4.49139	5.62818	4	8	wilcoxon	E
YEL062W	NPR2	0.20194	0.32125	-25.1327	32.5906	106.013	2.78779	17.4685	4	8	wilcoxon	E
YGL086W	MAD1	0.0040404	0.0182227	-24.9505	40.2727	114.738	2.18477	3.24177	4	8	wilcoxon	E
YPL052W	OAZ1	0.0040404	0.0182227	-24.9302	34.0935	105.285	4.33224	1.83972	4	8	wilcoxon	E
YHR030C	SLT2	0.0040404	0.0182227	-24.8913	39.8212	113.677	4.95186	2.88257	4	8	wilcoxon	E
YCL060C	:::MRC1	0.0040404	0.0182227	-24.7793	23.3289	85.6764	4.976	3.60288	4	8	wilcoxon	E
YML022W	APT1	0.214141	0.32125	-24.6316	34.5123	107.527	12.4713	1.66266	4	8	wilcoxon	E
YHR199C	AIM46	0.0040404	0.0182227	-24.5304	36.0262	111.57	3.8256	3.35554	4	8	wilcoxon	E
YJL094C	KHA1	1.21219e-13	1.2834e-10	-24.3874	31.3747	98.2663	1.49653	1.47151	28	56	wilcoxon	E
YOR302W	YOR302W	0.387338	0.515842	-24.3772	7.23148	59.8315	6.44954	16.1878	4	8	wilcoxon	E
YCL024W	KCC4	0.153535	0.253498	-24.2499	37.4355	103.539	9.92479	4.35512	4	8	wilcoxon	E
YLR193C	UPS1	0.0484848	0.105897	-24.1967	18.478	75.9999	2.95998	10.8863	4	8	wilcoxon	E
