R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YML103C	NUP188	8.94734e-05	0.00118784	-262564	76047.7	411380	25370.8	39051.2	4	8	t-test	E
YML094W	GIM5	0.000227664	0.00245959	-262436	173744	529916	25874.8	47465.1	4	8	t-test	E
YGL227W	VID30	4.64454e-05	0.000746315	-262025	243340	613969	12761.2	40114.5	4	8	t-test	E
YGL235W	YGL235W	3.71616e-05	0.000634595	-262007	139229	487463	21137.4	37468	4	8	t-test	E
YKR029C	SET3	0.000198094	0.00221717	-261886	114395	457144	28571.3	41782.8	4	8	t-test	E
YGL049C	TIF4632	0.00208642	0.013071	-261854	270607	646888	40985.2	32586.4	4	8	t-test	E
YPL056C	LCL1	0.000112736	0.00142094	-261833	236750	605730	22454.4	16961.5	4	8	t-test	E
YPR120C	CLB5	2.18374e-05	0.000417233	-261222	7598.14	326591	4034.34	32848.4	4	8	t-test	E
YOR058C	ASE1	0.0922038	0.207922	-261179	117938	460590	110040	61745.3	4	8	t-test	E
YNL286W	CUS2	0.000937518	0.00712817	-261164	205735	567237	37308.9	42461.1	4	8	t-test	E
YBR009C	HHF1	4.24111e-06	0.000113678	-260953	13390.6	333300	2583.38	25576.2	4	8	t-test	E
YGR028W	MSP1	0.00092908	0.0070982	-260583	203203	563454	36726.8	46503	4	8	t-test	E
YGL063W	PUS2	0.0263842	0.0882383	-260256	274666	649878	70473.7	35142.9	4	8	t-test	E
YNL077W	APJ1	1.04591e-05	0.00022715	-260148	25932.3	347560	3133.29	29161.7	4	8	t-test	E
YOR325W	YOR325W	0.00140471	0.00968885	-259613	159270	508903	38715.9	50542.5	4	8	t-test	E
YBR187W	GDT1	8.2817e-05	0.00113505	-258223	171970	522642	24523.3	24079.6	4	8	t-test	E
YJL141C	YAK1	0.00168489	0.0111842	-256977	256926	624342	37069.4	26401.4	4	8	t-test	E
YJL192C	SOP4	0.000298469	0.00304274	-256925	181086	532140	27923.6	23007.2	4	8	t-test	E
YIL149C	MLP2	1.86341e-06	6.07041e-05	-256868	256163	623283	15489	24959.4	4	8	t-test	E
YNR041C	COQ2	4.11373e-07	2.00249e-05	-256458	13153.7	327552	10565.1	23093.6	4	8	t-test	E
YGL133W	ITC1	0.00156689	0.0106513	-255951	75275	402407	10980.8	63405.7	4	8	t-test	E
YOL013W-A	YOL013W-A	0.00305933	0.0175797	-255817	110824	445432	41205.9	61014.7	4	8	t-test	E
YJL208C	NUC1	1.37949e-06	4.71139e-05	-254921	25137.4	340244	8465.19	25405.4	4	8	t-test	E
YAL058C-A	YAL058C-A	8.42207e-06	0.000186741	-254056	76330.3	401387	18911.6	26353.3	4	8	t-test	E
YEL037C	RAD23	0.000354487	0.00346709	-253917	96872.7	426175	20530.5	51183	4	8	t-test	E
YDL219W	DTD1	0.00615802	0.029703	-253276	224447	580387	45705.5	24687	4	8	t-test	E
YGL153W	PEX14	1.53836e-05	0.000314732	-253129	22544.8	334917	4051.13	30403.6	4	8	t-test	E
YER098W	UBP9	4.65236e-05	0.000746315	-252821	170354	514116	23258.6	32027.9	4	8	t-test	E
YML096W	YML096W	0.00357374	0.0197068	-252789	204818	555948	39486.3	21291.3	4	8	t-test	E
YLR269C	YLR269C	5.47904e-06	0.000134905	-252523	190814	538611	15561.7	29641.4	4	8	t-test	E
YCR079W	PTC6	6.7618e-05	0.000982615	-252393	187982	535013	13457.7	40708.9	4	8	t-test	E
YIL168W	YIL168W	0.000155837	0.00183795	-252080	144248	481500	8660.44	43722.1	4	8	t-test	E
YPL054W	LEE1	1.25727e-06	4.50493e-05	-251606	155712	494851	12577.4	25409	4	8	t-test	E
YNL030W	HHF2	0.000604926	0.00523086	-251302	110700	439797	32918.4	32076.6	4	8	t-test	E
YBL024W	NCL1	1.71154e-05	0.000345161	-250776	281884	647130	18414.3	32816.3	4	8	t-test	E
YNL273W	TOF1	0.00363926	0.0199641	-249955	12328.9	318650	3830.17	71003	4	8	t-test	E
YPL107W	YPL107W	0.0136034	0.0530028	-249682	199166	545307	59188	46662.8	4	8	t-test	E
YLL042C	ATG10	0.00200779	0.01271	-249411	175245	515915	36836.5	25180.8	4	8	t-test	E
YMR035W	IMP2	8.75368e-07	3.49734e-05	-249130	20877.8	328034	4870.06	21593.8	4	8	t-test	E
YNL288W	CAF40	3.07266e-06	8.97428e-05	-248561	79310.3	398331	15070.9	26753.5	4	8	t-test	E
