R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YIL002C	INP51	0.122098	0.416706	-154688	564013	697163	61492.4	64460	4	8	t-test	E
YBR208C	DUR1	0.0130618	0.150767	-154191	604626	736077	36144.6	22383.5	4	8	t-test	E
YDR205W	MSC2	0.0754942	0.342678	-153490	494778	628841	59580.2	34502.2	4	8	t-test	E
YJL196C	ELO1	0.0407735	0.262475	-153128	439031	574414	47850.6	35709.1	4	8	t-test	E
YDL184C	RPL41A	0.323905	0.643102	-153115	511447	644647	129629	19310.1	4	8	t-test	E
YNL052W	COX5A	0.00502498	0.0837826	-152738	427449	562800	27219.8	30870.8	4	8	t-test	E
YPL088W	YPL088W	0.085676	0.365008	-152322	499536	632324	51720	58223.7	4	8	t-test	E
YPL183W-A	RTC6	2.20911e-05	0.00228185	-152083	169970	312401	12249.2	15496.9	4	8	t-test	E
YBR138C	YBR138C	0.00425697	0.0763909	-151675	546839	677581	20504.8	34543.7	4	8	t-test	E
YIL059C	YIL059C	0.481024	0.760278	-151089	511461	642695	185619	43749.5	4	8	t-test	E
YLR237W	THI7	0.0989889	0.380276	-150751	465211	597503	65064.9	19739.2	4	8	t-test	E
YGL115W	SNF4	0.000630157	0.0240425	-150611	547857	677537	19095.6	22700.3	4	8	t-test	E
YCR095C	OCA4	0.0123186	0.145724	-150024	558510	687301	32475	34302.9	4	8	t-test	E
YLR452C	SST2	0.0845077	0.36467	-149792	180220	320122	8912.01	72140.6	4	8	t-test	E
YDR074W	TPS2	0.101319	0.384141	-149070	274545	410920	42298.7	68774.1	4	8	t-test	E
YBR083W	TEC1	0.0901185	0.369103	-148526	562466	689686	59964.9	42386.3	4	8	t-test	E
YCR020C	PET18	0.0242818	0.204848	-148396	594820	720943	31162.7	45108.4	4	8	t-test	E
YPR153W	YPR153W	0.000196484	0.0112311	-148323	54793	197029	7503.74	21782.3	4	8	t-test	E
YBR114W	RAD16	0.0282119	0.219421	-147897	479036	608146	42133	23066.8	4	8	t-test	E
YMR167W	MLH1	0.0332376	0.237647	-147416	339138	471973	31044.9	49465	4	8	t-test	E
YFL042C	YFL042C	0.0553743	0.299885	-147174	496185	624079	49848.9	12892.2	4	8	t-test	E
YNR002C	ATO2	0.0609094	0.316893	-146801	502797	630132	53087.7	27370.1	4	8	t-test	E
YDR494W	RSM28	0.0335372	0.237906	-146437	481418	609040	43348.6	19701.3	4	8	t-test	E
YDR245W	MNN10	0.119543	0.414053	-145808	39014.7	179284	6644.08	79663	4	8	t-test	E
YGL049C	TIF4632	0.00114159	0.0361869	-145736	626218	748821	21490.3	18208.3	4	8	t-test	E
YLR087C	CSF1	0.222542	0.552766	-145368	78075.9	216748	65054.6	88090.7	4	8	t-test	E
YPL179W	PPQ1	0.0127086	0.148339	-145152	455839	582980	32991.8	16950.6	4	8	t-test	E
YFR033C	QCR6	0.00729431	0.109544	-145031	419135	547259	29253.7	28018.7	4	8	t-test	E
YDL065C	PEX19	0.0178868	0.182093	-144725	320986	451755	32687.1	37346.5	4	8	t-test	E
YHR041C	SRB2	0.121021	0.414763	-144458	76127.5	213975	29070.5	76475.3	4	8	t-test	E
YLR381W	CTF3	0.00570612	0.0925878	-144288	518325	642756	22311.3	33595.4	4	8	t-test	E
YPL149W	ATG5	0.0920341	0.371204	-144233	560477	683592	60376.1	33063	4	8	t-test	E
YMR135W-A	YMR135W-A	0.00380055	0.0725133	-144066	536944	660602	25298.2	26203.1	4	8	t-test	E
