R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YER174C	GRX4	0.00808081	0.18399	-157705	676534	775110	14308.6	22588	4	8	wilcoxon	E
YFR008W	FAR7	0.0040404	0.130619	-157100	617147	680747	31951.5	20766.7	4	8	wilcoxon	E
YOL013W-A	YOL013W-A	0.569697	0.87037	-155985	604456	633945	85727.4	67343.5	4	8	wilcoxon	E
YJR133W	XPT1	0.0484848	0.412316	-155594	602299	676728	58503.1	26074.6	4	8	wilcoxon	E
YBR178W	YBR178W	0.0040404	0.130619	-154472	757903	833920	26432.2	16475.1	4	8	wilcoxon	E
YFL046W	FMP32	0.0282828	0.341247	-153967	668636	740747	20760.9	26116.3	4	8	wilcoxon	E
YMR154C	RIM13	0.0040404	0.130619	-153819	512840	624197	23227.1	15285.4	4	8	wilcoxon	E
YHR111W	UBA4	0.214141	0.652438	-153326	428540	471491	70770.5	46207.2	4	8	wilcoxon	E
YPL172C	COX10	0.0282828	0.341247	-152912	516310	575316	28459.2	34920.7	4	8	wilcoxon	E
YHL047C	ARN2	0.0727273	0.476043	-152259	719620	710850	77912.6	37612	4	8	wilcoxon	E
YFL043C	YFL043C	0.214141	0.652438	-151352	656507	712929	63584.3	30095.9	4	8	wilcoxon	E
YER170W	ADK2	0.0040404	0.130619	-151239	695677	786027	25076.9	15006.4	4	8	wilcoxon	E
YLR134W	PDC5	0.109091	0.535963	-150434	619082	662482	48579.1	35635.3	4	8	wilcoxon	E
YIL002C	INP51	0.367677	0.765918	-150242	683050	731899	46954.8	59221.1	4	8	wilcoxon	E
YDR263C	DIN7	0.00808081	0.18399	-149586	724278	763960	40823.3	31940.5	4	8	wilcoxon	E
YNR049C	MSO1	0.0484848	0.412316	-148984	525877	640100	51964.3	39206.9	4	8	wilcoxon	E
YML090W	YML090W	0.0727273	0.476043	-148944	630556	710545	12106.4	37218.6	4	8	wilcoxon	E
YOR017W	PET127	0.0040404	0.130619	-148657	588393	658406	32463.9	23283.6	4	8	wilcoxon	E
YFL034C-A	RPL22B	0.0040404	0.130619	-148526	693310	755457	22545	20322	4	8	wilcoxon	E
YOR220W	RCN2	0.00808081	0.18399	-148314	587492	682235	17178	27396.8	4	8	wilcoxon	E
YBR169C	SSE2	0.0282828	0.341247	-147899	660327	748052	38874.9	25751.6	4	8	wilcoxon	E
YHR012W	VPS29	0.0484848	0.412316	-147740	319054	439486	53913.6	35375.2	4	8	wilcoxon	E
YKR016W	MIC60	0.0161616	0.265289	-147577	479229	569443	38647.8	20403.9	4	8	wilcoxon	E
YBR073W	RDH54	0.00808081	0.18399	-147484	577364	675031	23847	32707	4	8	wilcoxon	E
YGL144C	ROG1	0.109091	0.535963	-146933	691297	791643	30615.3	42072.4	4	8	wilcoxon	E
YHL023C	NPR3	0.0040404	0.130619	-146490	438631	534437	53512	7374.18	4	8	wilcoxon	E
YGL127C	SOH1	0.0040404	0.130619	-146195	128042	250110	5168.23	17358.5	4	8	wilcoxon	E
YHR198C	AIM18	0.109091	0.535963	-145932	535892	644892	54934.3	51198.9	4	8	wilcoxon	E
YBR187W	GDT1	0.0727273	0.476043	-144759	636403	699722	45521.3	37202.5	4	8	wilcoxon	E
YJR135C	MCM22	0.0040404	0.130619	-144529	591851	657137	41524.1	20218.5	4	8	wilcoxon	E
YDL038C	YDL038C	0.0040404	0.130619	-144238	693960	766617	26237	12064	4	8	wilcoxon	E
YOR195W	SLK19	0.0282828	0.341247	-143408	647896	754676	37070.8	28483.7	4	8	wilcoxon	E
YOR123C	LEO1	0.00808081	0.18399	-142729	491470	579263	20444.8	27851.4	4	8	wilcoxon	E
YOR026W	BUB3	0.00808081	0.18399	-142397	67915	212205	25372.6	34138.9	4	8	wilcoxon	E
YBR162C	TOS1	0.0484848	0.412316	-141433	668114	734462	38832.9	33838.8	4	8	wilcoxon	E
YER183C	FAU1	0.0040404	0.130619	-141038	699612	768559	23551.8	17728.8	4	8	wilcoxon	E
YBR180W	DTR1	0.00808081	0.18399	-140369	679324	742588	29669.8	16655.1	4	8	wilcoxon	E
YLR452C	SST2	0.682828	0.915989	-140307	396200	443665	47182.7	79397.2	4	8	wilcoxon	E
YLR085C	ARP6	0.109091	0.535963	-139662	427041	526808	33262.1	35619.2	4	8	wilcoxon	E
YJL196C	ELO1	0.214141	0.652438	-139153	543286	643676	84939.6	34505.4	4	8	wilcoxon	E
YLR193C	UPS1	0.00808081	0.18399	-138866	116551	234072	13618.7	47733.2	4	8	wilcoxon	E
YMR139W	RIM11	0.153535	0.592728	-138459	610297	674936	63378.6	38682	4	8	wilcoxon	E
YOR298C-A	MBF1	0.214141	0.652438	-138068	600352	665264	46698.9	50167.6	4	8	wilcoxon	E
YJL007C	YJL007C	0.153535	0.592728	-137914	689463	722937	66523.7	30285.4	4	8	wilcoxon	E
YMR263W	SAP30	0.0040404	0.130619	-137594	549396	615469	40689.7	14446	4	8	wilcoxon	E
YOL091W	SPO21	0.0727273	0.476043	-137498	656824	716252	51363.7	27059.1	4	8	wilcoxon	E
YGR129W	SYF2	0.0727273	0.476043	-136201	683130	734333	57022	39990.1	4	8	wilcoxon	E
YBR066C	NRG2	0.0282828	0.341247	-136162	686890	760814	47163.9	27311.4	4	8	wilcoxon	E
YDL001W	RMD1	0.0161616	0.265289	-136015	638959	718203	20372.5	35497.6	4	8	wilcoxon	E
YDL027C	YDL027C	0.0040404	0.130619	-135713	674933	732837	16675.9	17148.2	4	8	wilcoxon	E
YBR138C	YBR138C	0.0727273	0.476043	-134746	681329	728255	20330.2	27028	4	8	wilcoxon	E
YGL043W	DST1	0.460606	0.825504	-134382	492323	582358	59149.6	29099.9	4	8	wilcoxon	E
YNR013C	PHO91	0.0484848	0.412316	-134028	741504	771651	39814.6	28360.5	4	8	wilcoxon	E
