R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YOL105C	WSC3	0.0040404	0.0168086	-659275	382710	1995540	32163	79696.9	4	8	wilcoxon	E
YOL118C	YOL118C	0.0040404	0.0168086	-659084	619139	2531420	51851.8	89123.7	4	8	wilcoxon	E
YBR129C	OPY1	0.0040404	0.0168086	-658585	275869	1837460	54109.9	125867	4	8	wilcoxon	E
YOR144C	ELG1	0.00808081	0.028074	-658393	319381	1986210	118361	103228	4	8	wilcoxon	E
YPR127W	YPR127W	0.0040404	0.0168086	-657535	381045	1973210	47381.6	102482	4	8	wilcoxon	E
YBL024W	NCL1	0.0040404	0.0168086	-657177	512879	2338510	37208.4	128830	4	8	wilcoxon	E
YNL268W	LYP1	2.4669e-11	7.96082e-09	-656850	304153	2010800	53357.3	37034.4	28	56	wilcoxon	E
YOL002C	IZH2	0.0040404	0.0168086	-656776	468098	2324450	107377	78799.2	4	8	wilcoxon	E
YCR034W	ELO2	0.0161616	0.0479303	-656400	232239	1771180	76234.1	283543	4	8	wilcoxon	E
YBR105C	VID24	0.0040404	0.0168086	-656175	275285	1962190	47949.3	107957	4	8	wilcoxon	E
YBR083W	TEC1	0.0040404	0.0168086	-656084	381961	2071060	54628.9	156350	4	8	wilcoxon	E
YGR038W	ORM1	0.0040404	0.0168086	-655812	364948	2039450	24328	151443	4	8	wilcoxon	E
YOR053W	YOR053W	0.0484848	0.110039	-654502	343868	2115320	65443.2	280650	4	8	wilcoxon	E
YLR426W	TDA5	0.0040404	0.0168086	-652406	97590.4	1541760	40867	91865.2	4	8	wilcoxon	E
YNL259C	ATX1	0.0161616	0.0479303	-652155	205146	1749250	82674.3	228069	4	8	wilcoxon	E
YLR072W	YLR072W	0.0040404	0.0168086	-651607	306961	1809820	64678.3	85752.2	4	8	wilcoxon	E
YNL257C	SIP3	0.0040404	0.0168086	-649852	234813	1904100	94083	221965	4	8	wilcoxon	E
YGL063W	PUS2	0.0040404	0.0168086	-649024	534703	2252470	123811	121489	4	8	wilcoxon	E
YDR333C	RQC1	0.0040404	0.0168086	-647647	743.233	1297090	187.584	150594	4	8	wilcoxon	E
YPL179W	PPQ1	0.0040404	0.0168086	-645425	379911	2098200	33803.7	90720.2	4	8	wilcoxon	E
YFL042C	YFL042C	0.0040404	0.0168086	-644907	358749	2001660	18654.7	155171	4	8	wilcoxon	E
YAL019W	FUN30	0.0282828	0.0750958	-644490	65955.4	1738410	185420	152804	4	8	wilcoxon	E
YPR084W	YPR084W	0.0484848	0.110039	-644187	92216	1454890	24564.2	194095	4	8	wilcoxon	E
YGR286C	BIO2	0.0040404	0.0168086	-643954	475068	2340350	67734.2	165525	4	8	wilcoxon	E
YBR086C	IST2	0.0040404	0.0168086	-643722	293221	2072660	83832.3	137228	4	8	wilcoxon	E
YOR298C-A	MBF1	0.0040404	0.0168086	-643124	89605	1475510	22836.7	93777.2	4	8	wilcoxon	E
YNL154C	YCK2	0.0040404	0.0168086	-641943	100997	1556770	49342.4	175471	4	8	wilcoxon	E
YER164W	CHD1	0.0040404	0.0168086	-641407	23248.2	1313470	5925.5	158428	4	8	wilcoxon	E
YDR255C	RMD5	0.0040404	0.0168086	-641094	404628	2090690	10332.3	78273.4	4	8	wilcoxon	E
YPL087W	YDC1	0.0040404	0.0168086	-638037	296418	1893750	29584.6	153540	4	8	wilcoxon	E
YNL119W	NCS2	0.0040404	0.0168086	-637562	41252.9	1357280	14490.8	129135	4	8	wilcoxon	E
YPL056C	LCL1	0.0040404	0.0168086	-637062	478431	2163540	51499.6	65909.1	4	8	wilcoxon	E
YPL136W	YPL136W	0.0040404	0.0168086	-636680	457239	2245920	54472.6	97671.4	4	8	wilcoxon	E
YOR265W	RBL2	0.0040404	0.0168086	-636165	244486	1862120	58072.7	93667	4	8	wilcoxon	E
YJL094C	KHA1	1.05027e-13	8.89581e-11	-636073	96835.1	1443710	17420	59040.9	28	56	wilcoxon	E
YOR325W	YOR325W	0.00808081	0.028074	-634039	301681	1931690	70666.9	189241	4	8	wilcoxon	E
YML094W	GIM5	0.0040404	0.0168086	-633860	307405	2006630	50912.5	181541	4	8	wilcoxon	E
YGL071W	AFT1	0.0040404	0.0168086	-633851	528699	2176200	75571.8	108872	4	8	wilcoxon	E
YDR217C	RAD9	1.06741e-10	2.65912e-08	-632828	419887	2137690	54606.8	47995.8	28	56	wilcoxon	E
YLR361C	DCR2	0.0040404	0.0168086	-631515	290170	1850440	64848.4	127610	4	8	wilcoxon	E
YNR034W	SOL1	0.0040404	0.0168086	-631363	293365	1901020	67048.5	74852.2	4	8	wilcoxon	E
YNL128W	TEP1	0.00808081	0.028074	-629468	316898	1907630	33279.9	203237	4	8	wilcoxon	E
