R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDR
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDR
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YBR166C	TYR1	0.0219528	0.122501	-0.808804	8.44969	9.04475	0.170448	0.239191	4	8	t-test	E
YDR263C	DIN7	0.00136262	0.0377183	-0.808517	8.18871	8.78951	0.0780991	0.158909	4	8	t-test	E
YDL034W	YDL034W	0.000110801	0.00680061	-0.80715	8.30113	8.898	0.0700249	0.108761	4	8	t-test	E
YLR192C	HCR1	0.0465498	0.177123	-0.804556	5.48055	6.14	0.0660648	0.324185	4	8	t-test	E
YBL107C	MIX23	0.0372861	0.155923	-0.800274	8.49813	9.08373	0.185609	0.270514	4	8	t-test	E
YBR176W	ECM31	0.0119594	0.088237	-0.797413	8.43915	9.02333	0.126508	0.221038	4	8	t-test	E
YBR275C	RIF1	0.00989432	0.0810492	-0.797381	7.8175	8.416	0.15245	0.193169	4	8	t-test	E
YDR025W	RPS11A	0.0107956	0.0844716	-0.796568	7.93481	8.5298	0.177447	0.10612	4	8	t-test	E
YCR073W-A	SOL2	0.00418476	0.0566246	-0.794857	8.38487	8.9678	0.0854049	0.187762	4	8	t-test	E
YBR023C	CHS3	0.00139124	0.0380122	-0.793394	7.86581	8.45929	0.0779367	0.156247	4	8	t-test	E
YHL023C	NPR3	0.00371061	0.0546574	-0.792043	7.51973	8.11988	0.143175	0.106206	4	8	t-test	E
YBR187W	GDT1	0.0216321	0.12181	-0.791914	8.07929	8.6664	0.198528	0.195303	4	8	t-test	E
YKR019C	IRS4	4.9831e-06	0.000490778	-0.791859	7.47152	8.0726	0.0532524	0.0691828	4	8	t-test	E
YDR124W	YDR124W	0.000455729	0.019109	-0.78692	8.47407	9.04719	0.0923867	0.118586	4	8	t-test	E
YBL059W	YBL059W	0.0253533	0.131	-0.78681	8.34022	8.91632	0.213035	0.180168	4	8	t-test	E
YBR157C	ICS2	0.0482086	0.180046	-0.786773	8.48539	9.0581	0.221042	0.261559	4	8	t-test	E
YDR219C	MFB1	0.00155545	0.0401666	-0.786245	8.27609	8.85312	0.0869314	0.155421	4	8	t-test	E
YBR272C	HSM3	0.00055412	0.0215293	-0.786215	8.38143	8.95599	0.0305716	0.132518	4	8	t-test	E
YDL010W	GRX6	0.00225564	0.0448111	-0.786094	8.28353	8.86024	0.120647	0.0686934	4	8	t-test	E
YBR181C	RPS6B	0.000168589	0.00959777	-0.785117	6.3779	6.99764	0.0378847	0.113428	4	8	t-test	E
YDL062W	YDL062W	0.029144	0.136762	-0.784643	7.07996	7.68304	0.225797	0.12633	4	8	t-test	E
YCR020C	PET18	0.000623691	0.0233746	-0.782043	8.20023	8.7749	0.0630979	0.137553	4	8	t-test	E
YDL112W	TRM3	0.0182042	0.11071	-0.781075	8.41018	8.97906	0.172262	0.209383	4	8	t-test	E
YBR018C	GAL7	0.0221138	0.122814	-0.779851	8.53881	9.10353	0.0649001	0.259837	4	8	t-test	E
YBR258C	SHG1	0.011957	0.088237	-0.778597	8.48784	9.05251	0.0479675	0.226683	4	8	t-test	E
YBR067C	TIP1	0.0181904	0.11071	-0.778499	8.337	8.90505	0.0592343	0.248203	4	8	t-test	E
YOR275C	RIM20	0.0141308	0.0952928	-0.777995	7.62057	8.20468	0.186294	0.14258	4	8	t-test	E
YMR202W	ERG2	0.53052	0.679237	-0.777693	4.3453	5.00472	0.179877	1.14075	4	8	t-test	E
YKR028W	SAP190	0.00109332	0.0333107	-0.777683	7.49884	8.08545	0.108027	0.125534	4	8	t-test	E
YDL124W	YDL124W	0.0255516	0.131	-0.776682	8.51766	9.07977	0.205205	0.192921	4	8	t-test	E
YBL024W	NCL1	0.0264014	0.132258	-0.774287	8.36512	8.92841	0.207233	0.191374	4	8	t-test	E
YCR073C	SSK22	0.00411761	0.0564339	-0.773407	8.29246	8.85657	0.0871225	0.181457	4	8	t-test	E
YDR192C	NUP42	0.00280492	0.0480518	-0.773278	8.41803	8.97911	0.0542774	0.171722	4	8	t-test	E
YDR485C	VPS72	0.00101126	0.0315023	-0.772086	7.43374	8.01638	0.0445942	0.144954	4	8	t-test	E
YDL059C	RAD59	0.00385787	0.0550443	-0.769003	8.28739	8.84732	0.135655	0.140565	4	8	t-test	E
YMR060C	SAM37	0.019655	0.115429	-0.767126	7.07002	7.65622	0.178834	0.04569	4	8	t-test	E
YBR059C	AKL1	0.0101486	0.0820218	-0.765565	8.36963	8.92429	0.0848889	0.213942	4	8	t-test	E
YDL128W	VCX1	0.0118256	0.088237	-0.76348	8.5017	9.05128	0.160568	0.179738	4	8	t-test	E
YCR083W	TRX3	0.00559284	0.0647538	-0.762418	8.45566	9.00527	0.144443	0.146572	4	8	t-test	E
YAL055W	PEX22	0.0110038	0.0850381	-0.761816	7.87642	8.43882	0.135012	0.199388	4	8	t-test	E
YBR161W	CSH1	0.043813	0.170938	-0.761676	8.4816	9.02989	0.22098	0.231851	4	8	t-test	E
YDL025C	RTK1	0.00857805	0.0756594	-0.760676	8.40846	8.95745	0.162009	0.138337	4	8	t-test	E
YCR069W	CPR4	0.00317171	0.0506875	-0.760286	8.26265	8.81463	0.108329	0.160833	4	8	t-test	E
YBR205W	KTR3	0.0182207	0.11071	-0.760093	8.45815	9.00543	0.151734	0.217765	4	8	t-test	E
YBR100W	YBR100W	0.0057491	0.0647538	-0.75852	7.48614	8.05432	0.120032	0.176437	4	8	t-test	E
YDL211C	YDL211C	0.0237403	0.127914	-0.756669	8.45815	9.00208	0.206623	0.132668	4	8	t-test	E
YBR040W	FIG1	0.0257281	0.131	-0.755154	8.60657	9.14559	0.0958748	0.257728	4	8	t-test	E
YCR062W	YCR062W	0.0132537	0.0918649	-0.753818	8.37205	8.91519	0.127353	0.210746	4	8	t-test	E
YDL099W	BUG1	0.0438344	0.170938	-0.753235	8.46195	9.00244	0.232188	0.204802	4	8	t-test	E
YJL175W	YJL175W	0.276053	0.461906	-0.751974	5.40928	6.01901	0.465735	0.434114	4	8	t-test	E
