R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDP
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YNL183C	NPR1	0.153535	0.485966	-0.543068	12.7861	11.94	0.283729	0.113116	4	8	wilcoxon	E
YDR375C	BCS1	0.00808081	0.115226	-0.542353	12.4311	11.6252	0.0900006	0.0629047	4	8	wilcoxon	E
YBR221C	PDB1	0.0282828	0.233485	-0.542341	13.0928	12.2086	0.0469861	0.106066	4	8	wilcoxon	E
YPL036W	PMA2	0.153535	0.485966	-0.541237	13.5326	12.6847	0.120224	0.121078	4	8	wilcoxon	E
YNL094W	APP1	0.0040404	0.0770771	-0.541057	13.3554	12.4222	0.0951018	0.0534833	4	8	wilcoxon	E
YOL049W	GSH2	0.569697	0.829951	-0.538426	10.1793	9.48843	0.223452	1.29312	4	8	wilcoxon	E
YKR101W	SIR1	0.0727273	0.351598	-0.536683	13.0581	12.2063	0.193055	0.0778959	4	8	wilcoxon	E
YML006C	GIS4	0.153535	0.485966	-0.534788	12.2564	11.4464	0.231648	0.145517	4	8	wilcoxon	E
YJL192C	SOP4	0.0282828	0.233485	-0.5338	13.3416	12.4463	0.172611	0.0552005	4	8	wilcoxon	E
YDL076C	RXT3	0.0282828	0.233485	-0.533438	13.4284	12.5302	0.0820427	0.0887445	4	8	wilcoxon	E
YMR166C	YMR166C	0.214141	0.556374	-0.532673	12.9639	12.1319	0.0508093	0.134768	4	8	wilcoxon	E
YPR023C	EAF3	0.0040404	0.0770771	-0.525902	13.3502	12.392	0.0647833	0.036624	4	8	wilcoxon	E
YOL013W-A	YOL013W-A	0.153535	0.485966	-0.525623	13.1597	12.2226	0.278292	0.161661	4	8	wilcoxon	E
YLR290C	YLR290C	0.0161616	0.17154	-0.518595	12.5133	11.7174	0.123554	0.0768539	4	8	wilcoxon	E
YGL063W	PUS2	0.00808081	0.115226	-0.517899	13.4237	12.4616	0.16109	0.0510066	4	8	wilcoxon	E
YOL119C	MCH4	0.0282828	0.233485	-0.517658	13.6353	12.5714	0.168591	0.0477102	4	8	wilcoxon	E
YDR493W	MZM1	0.0282828	0.233485	-0.517013	13.3846	12.4713	0.0415182	0.0855651	4	8	wilcoxon	E
YJR133W	XPT1	0.0282828	0.233485	-0.513213	13.3448	12.3909	0.154484	0.0714827	4	8	wilcoxon	E
YHR077C	NMD2	1.28596e-11	2.72302e-08	-0.511684	13.3629	12.3354	0.0424003	0.0273724	28	56	wilcoxon	E
YPR155C	NCA2	0.214141	0.556374	-0.508215	13.5067	12.5961	0.10156	1.57168	4	8	wilcoxon	E
YGR028W	MSP1	0.0484848	0.295869	-0.503564	13.6063	12.5657	0.162988	0.0894375	4	8	wilcoxon	E
YNL333W	SNZ2	0.109091	0.424242	-0.500645	13.6491	12.5941	0.0798244	0.114295	4	8	wilcoxon	E
YPL137C	GIP3	0.00808081	0.115226	-0.499592	13.186	12.2486	0.103529	0.0740224	4	8	wilcoxon	E
YGL043W	DST1	0.0161616	0.17154	-0.498709	13.108	12.1696	0.166396	0.0430834	4	8	wilcoxon	E
YGR183C	QCR9	0.109091	0.424242	-0.495841	12.5319	11.6991	0.244154	0.0883136	4	8	wilcoxon	E
YGR174C	CBP4	0.0484848	0.295869	-0.485872	12.5505	11.5411	0.192258	0.112291	4	8	wilcoxon	E
YKL199C	YKT9	0.0282828	0.233485	-0.480923	13.585	12.4927	0.149633	0.0953053	4	8	wilcoxon	E
YJL078C	PRY3	0.0282828	0.233485	-0.48065	13.4393	12.4325	0.20101	0.0897303	4	8	wilcoxon	E
YMR078C	CTF18	0.0282828	0.233485	-0.47924	11.2783	10.4518	0.309499	0.0859858	4	8	wilcoxon	E
YLR218C	COA4	0.0484848	0.295869	-0.475055	12.7073	11.7806	0.0802398	0.101488	4	8	wilcoxon	E
